id,account_id,occurred_at,standard_qty,gloss_qty,poster_qty,total,standard_amt_usd,gloss_amt_usd,poster_amt_usd,total_amt_usd
2997,3291,2016-11-09 18:09:00,69,29,0,98,344.31,217.21,0,561.52
2998,3291,2016-12-09 20:43:00,95,12,38,145,474.05,89.88,308.56,872.49
2999,3301,2016-02-09 07:32:00,112,22,0,134,558.88,164.78,0,723.66
3000,3301,2016-03-09 14:38:00,118,43,31,192,588.82,322.07,251.72,1162.61
3001,3311,2015-09-02 03:06:00,524,35,0,559,2614.76,262.15,0,2876.91
3002,3311,2015-10-01 20:15:00,503,43,0,546,2509.97,322.07,0,2832.04
3003,3311,2015-10-30 09:55:00,495,13,0,508,2470.05,97.37,0,2567.42
3004,3311,2015-11-28 14:28:00,496,0,21,517,2475.04,0,170.52,2645.56
3005,3311,2015-12-28 09:44:00,504,23,92,619,2514.96,172.27,747.04,3434.27
3006,3311,2016-01-27 20:09:00,515,21,5,541,2569.85,157.29,40.6,2767.74
3007,3311,2016-02-26 05:02:00,496,20,10,526,2475.04,149.8,81.2,2706.04
3008,3311,2016-03-26 10:12:00,512,0,234,746,2554.88,0,1900.08,4454.96
3009,3311,2016-04-25 13:11:00,528,15,0,543,2634.72,112.35,0,2747.07
3010,3311,2016-05-24 04:09:00,526,1,31,558,2624.74,7.49,251.72,2883.95
3011,3311,2016-06-23 07:07:00,509,11,42,562,2539.91,82.39,341.04,2963.34
3012,3311,2016-07-23 16:10:00,458,71,10,539,2285.42,531.79,81.2,2898.41
3013,3311,2016-08-21 03:11:00,758,0,0,758,3782.42,0,0,3782.42
3014,3311,2016-09-20 05:17:00,510,0,0,510,2544.9,0,0,2544.9
3015,3311,2016-10-19 14:16:00,504,8,14,526,2514.96,59.92,113.68,2688.56
3016,3311,2016-11-17 17:51:00,481,8,6,495,2400.19,59.92,48.72,2508.83
3017,3311,2016-12-17 01:56:00,603,6,0,609,3008.97,44.94,0,3053.91
3018,3321,2015-08-05 02:11:00,153,10,0,163,763.47,74.9,0,838.37
3019,3321,2015-09-03 19:21:00,148,0,16,164,738.52,0,129.92,868.44
3020,3321,2015-10-02 08:12:00,138,16,5,159,688.62,119.84,40.6,849.06
3021,3321,2015-11-01 18:22:00,141,0,26,167,703.59,0,211.12,914.71
3022,3321,2015-12-01 03:20:00,498,0,15,513,2485.02,0,121.8,2606.82
3023,3321,2015-12-31 15:12:00,142,19,3,164,708.58,142.31,24.36,875.25
3024,3321,2016-01-30 04:13:00,167,38,0,205,833.33,284.62,0,1117.95
3025,3321,2016-02-28 01:02:00,156,0,0,156,778.44,0,0,778.44
3026,3321,2016-03-29 05:25:00,146,0,0,146,728.54,0,0,728.54
3027,3321,2016-04-28 12:58:00,117,23,5,145,583.83,172.27,40.6,796.7
3028,3321,2016-05-28 02:34:00,104,15,0,119,518.96,112.35,0,631.31
3029,3321,2016-06-26 07:09:00,160,92,0,252,798.4,689.08,0,1487.48
3030,3321,2016-07-25 04:08:00,318,1,24,343,1586.82,7.49,194.88,1789.19
3031,3321,2016-08-23 09:57:00,154,0,8,162,768.46,0,64.96,833.42
3032,3321,2016-09-21 12:31:00,129,0,8,137,643.71,0,64.96,708.67
3033,3321,2016-10-20 19:49:00,152,12,0,164,758.48,89.88,0,848.36
3034,3331,2016-11-04 21:56:00,99,30,25,154,494.01,224.7,203,921.71
3035,3331,2016-12-04 02:30:00,98,36,41,175,489.02,269.64,332.92,1091.58
3036,3341,2016-04-04 23:05:00,253,28,15,296,1262.47,209.72,121.8,1593.99
3037,3341,2016-05-03 03:26:00,297,38,6,341,1482.03,284.62,48.72,1815.37
3038,3341,2016-06-02 00:41:00,296,86,27,409,1477.04,644.14,219.24,2340.42
3039,3341,2016-07-01 10:04:00,290,0,40,330,1447.1,0,324.8,1771.9
3040,3341,2016-07-30 02:10:00,274,24,0,298,1367.26,179.76,0,1547.02
3041,3341,2016-08-29 15:09:00,300,59,0,359,1497,441.91,0,1938.91
3042,3341,2016-09-28 02:09:00,290,31,21,342,1447.1,232.19,170.52,1849.81
3043,3341,2016-10-28 19:32:00,308,22,0,330,1536.92,164.78,0,1701.7
3044,3341,2016-11-26 06:31:00,267,26,42,335,1332.33,194.74,341.04,1868.11
3045,3341,2016-12-26 05:54:00,0,0,11,11,0,0,89.32,89.32
3046,3351,2016-09-29 04:04:00,490,34,169,693,2445.1,254.66,1372.28,4072.04
3047,3351,2016-10-28 06:40:00,483,0,0,483,2410.17,0,0,2410.17
3048,3351,2016-11-26 16:01:00,520,114,4,638,2594.8,853.86,32.48,3481.14
3049,3351,2016-12-25 14:34:00,469,38,0,507,2340.31,284.62,0,2624.93
3050,3361,2016-06-21 05:02:00,495,10,0,505,2470.05,74.9,0,2544.95
3051,3361,2016-07-20 05:36:00,509,0,11,520,2539.91,0,89.32,2629.23
3052,3361,2016-08-19 16:04:00,480,3,6,489,2395.2,22.47,48.72,2466.39
3053,3361,2016-09-18 12:20:00,464,100,0,564,2315.36,749,0,3064.36
3054,3361,2016-10-17 07:32:00,507,15,9,531,2529.93,112.35,73.08,2715.36
3055,3361,2016-11-15 09:29:00,507,0,11,518,2529.93,0,89.32,2619.25
3056,3361,2016-12-14 23:46:00,533,17,37,587,2659.67,127.33,300.44,3087.44
3057,3371,2013-12-31 02:04:00,79,75,14,168,394.21,561.75,113.68,1069.64
3058,3381,2016-05-30 02:17:00,122,13,562,697,608.78,97.37,4563.44,5269.59
3059,3381,2016-06-29 07:35:00,81,30,13,124,404.19,224.7,105.56,734.45
3060,3381,2016-07-29 13:45:00,93,30,83,206,464.07,224.7,673.96,1362.73
3061,3381,2016-08-27 04:58:00,97,26,28,151,484.03,194.74,227.36,906.13
3062,3391,2016-05-28 12:14:00,309,41,59,409,1541.91,307.09,479.08,2328.08
3063,3391,2016-06-26 06:57:00,257,1911,20,2188,1282.43,14313.39,162.4,15758.22
3064,3391,2016-07-25 04:46:00,288,38,47,373,1437.12,284.62,381.64,2103.38
3065,3391,2016-08-24 15:31:00,303,56,24,383,1511.97,419.44,194.88,2126.29
3066,3391,2016-09-22 09:14:00,321,28,0,349,1601.79,209.72,0,1811.51
3067,3391,2016-10-21 12:25:00,309,167,8,484,1541.91,1250.83,64.96,2857.7
3068,3391,2016-11-19 03:48:00,297,34,5,336,1482.03,254.66,40.6,1777.29
3069,3391,2016-12-18 17:08:00,292,27,20,339,1457.08,202.23,162.4,1821.71
3070,3401,2016-12-28 23:21:00,116,41,28,185,578.84,307.09,227.36,1113.29
3071,3411,2013-12-13 17:58:00,315,71,0,386,1571.85,531.79,0,2103.64
3072,3411,2014-01-11 12:07:00,296,4,0,300,1477.04,29.96,0,1507
3073,3411,2014-02-09 15:23:00,299,0,34,333,1492.01,0,276.08,1768.09
3074,3411,2014-03-11 04:28:00,298,0,12,310,1487.02,0,97.44,1584.46
3075,3411,2014-04-09 18:44:00,211,11,0,222,1052.89,82.39,0,1135.28
3076,3411,2014-05-08 17:20:00,281,3,41,325,1402.19,22.47,332.92,1757.58
3077,3411,2014-06-06 03:42:00,287,7,25,319,1432.13,52.43,203,1687.56
3078,3411,2014-07-06 01:47:00,287,0,16,303,1432.13,0,129.92,1562.05
3079,3411,2014-08-05 11:57:00,300,116,45,461,1497,868.84,365.4,2731.24
3080,3411,2014-09-03 10:36:00,286,26,44,356,1427.14,194.74,357.28,1979.16
3081,3411,2014-10-03 19:49:00,303,33,30,366,1511.97,247.17,243.6,2002.74
3082,3411,2014-11-01 11:32:00,291,39,21,351,1452.09,292.11,170.52,1914.72
3083,3411,2014-11-30 13:00:00,289,51,50,390,1442.11,381.99,406,2230.1
3084,3411,2014-12-29 06:34:00,286,12,22,320,1427.14,89.88,178.64,1695.66
3085,3411,2015-01-28 07:13:00,294,30,10,334,1467.06,224.7,81.2,1772.96
3086,3411,2015-02-27 02:01:00,304,33,76,413,1516.96,247.17,617.12,2381.25
3087,3411,2015-03-28 14:09:00,308,71,66,445,1536.92,531.79,535.92,2604.63
3088,3411,2015-04-27 08:40:00,304,0,22,326,1516.96,0,178.64,1695.6
3089,3411,2015-05-26 13:22:00,303,18,15,336,1511.97,134.82,121.8,1768.59
3090,3411,2015-06-24 21:56:00,300,21,10,331,1497,157.29,81.2,1735.49
3091,3411,2015-07-23 00:40:00,382,0,43,425,1906.18,0,349.16,2255.34
3092,3411,2015-08-22 20:43:00,301,55,0,356,1501.99,411.95,0,1913.94
3093,3411,2015-09-21 05:54:00,150,57,0,207,748.5,426.93,0,1175.43
3094,3411,2015-10-21 04:17:00,289,29,32,350,1442.11,217.21,259.84,1919.16
3095,3411,2015-11-20 13:30:00,279,61,77,417,1392.21,456.89,625.24,2474.34
3096,3411,2015-12-19 22:39:00,284,23,0,307,1417.16,172.27,0,1589.43
3097,3411,2016-01-17 00:23:00,313,113,0,426,1561.87,846.37,0,2408.24
3098,3411,2016-02-15 20:08:00,284,0,0,284,1417.16,0,0,1417.16
3099,3411,2016-03-15 03:34:00,253,34,17,304,1262.47,254.66,138.04,1655.17
3100,3411,2016-04-13 15:02:00,304,21,0,325,1516.96,157.29,0,1674.25
3101,3411,2016-05-13 17:54:00,306,19,15,340,1526.94,142.31,121.8,1791.05
3102,3411,2016-06-11 15:08:00,295,0,15,310,1472.05,0,121.8,1593.85
3103,3411,2016-07-11 21:11:00,306,33,6,345,1526.94,247.17,48.72,1822.83
3104,3411,2016-08-09 06:16:00,295,86,0,381,1472.05,644.14,0,2116.19
3105,3411,2016-09-08 16:44:00,313,37,14,364,1561.87,277.13,113.68,1952.68
3106,3411,2016-10-08 17:28:00,300,40,4,344,1497,299.6,32.48,1829.08
3107,3411,2016-11-07 07:16:00,297,0,67,364,1482.03,0,544.04,2026.07
3108,3411,2016-12-07 00:43:00,256,28,0,284,1277.44,209.72,0,1487.16
3109,3421,2016-01-09 09:22:00,312,254,6,572,1556.88,1902.46,48.72,3508.06
3110,3421,2016-02-07 00:25:00,296,8,46,350,1477.04,59.92,373.52,1910.48
3111,3421,2016-03-08 01:32:00,289,51,32,372,1442.11,381.99,259.84,2083.94
3112,3421,2016-04-07 06:13:00,300,0,44,344,1497,0,357.28,1854.28
3113,3421,2016-05-06 04:26:00,254,33,14,301,1267.46,247.17,113.68,1628.31
3114,3421,2016-06-04 02:57:00,300,20,25,345,1497,149.8,203,1849.8
3115,3421,2016-07-03 12:37:00,290,78,0,368,1447.1,584.22,0,2031.32
3116,3421,2016-08-01 11:56:00,320,30,7,357,1596.8,224.7,56.84,1878.34
3117,3421,2016-08-31 06:42:00,295,17,26,338,1472.05,127.33,211.12,1810.5
3118,3421,2016-09-30 16:14:00,237,14,0,251,1182.63,104.86,0,1287.49
3119,3421,2016-10-30 09:34:00,288,0,0,288,1437.12,0,0,1437.12
3120,3421,2016-11-28 20:52:00,274,48,24,346,1367.26,359.52,194.88,1921.66
3121,3421,2016-12-28 12:55:00,372,0,24,396,1856.28,0,194.88,2051.16
3122,3431,2013-12-06 12:57:00,308,25,33,366,1536.92,187.25,267.96,1992.13
3123,3431,2014-01-04 08:46:00,327,80,9,416,1631.73,599.2,73.08,2304.01
3124,3431,2014-02-03 13:25:00,294,35,22,351,1467.06,262.15,178.64,1907.85
3125,3431,2014-03-04 19:04:00,285,32,0,317,1422.15,239.68,0,1661.83
3126,3431,2014-04-03 01:25:00,281,30,19,330,1402.19,224.7,154.28,1781.17
3127,3431,2014-05-03 06:19:00,313,42,25,380,1561.87,314.58,203,2079.45
3128,3431,2014-06-02 18:50:00,290,24,26,340,1447.1,179.76,211.12,1837.98
3129,3431,2014-07-02 09:40:00,275,20,32,327,1372.25,149.8,259.84,1781.89
3130,3431,2014-08-01 21:04:00,94,34,33,161,469.06,254.66,267.96,991.68
3131,3431,2014-08-30 17:40:00,297,34,87,418,1482.03,254.66,706.44,2443.13
3132,3431,2014-09-28 19:17:00,288,19,14,321,1437.12,142.31,113.68,1693.11
3133,3431,2014-10-27 14:36:00,286,16,9,311,1427.14,119.84,73.08,1620.06
3134,3431,2014-11-26 18:57:00,478,25,11,514,2385.22,187.25,89.32,2661.79
3135,3431,2014-12-25 16:19:00,327,17,26,370,1631.73,127.33,211.12,1970.18
3136,3431,2015-01-23 04:37:00,290,37,37,364,1447.1,277.13,300.44,2024.67
3137,3431,2015-02-21 10:42:00,308,87,12,407,1536.92,651.63,97.44,2285.99
3138,3431,2015-04-21 20:41:00,330,0,5,335,1646.7,0,40.6,1687.3
3139,3431,2015-05-20 10:49:00,472,0,33,505,2355.28,0,267.96,2623.24
3140,3431,2015-06-18 04:20:00,292,6,39,337,1457.08,44.94,316.68,1818.7
3141,3431,2015-07-17 20:22:00,240,31,15,286,1197.6,232.19,121.8,1551.59
3142,3431,2015-08-16 03:17:00,328,38,40,406,1636.72,284.62,324.8,2246.14
3143,3431,2015-09-15 17:26:00,310,0,22,332,1546.9,0,178.64,1725.54
3144,3431,2015-10-15 19:59:00,276,91,3,370,1377.24,681.59,24.36,2083.19
3145,3431,2015-11-13 02:58:00,320,109,1,430,1596.8,816.41,8.12,2421.33
3146,3431,2015-12-13 04:21:00,301,32,0,333,1501.99,239.68,0,1741.67
3147,3431,2016-01-12 16:38:00,303,26,0,329,1511.97,194.74,0,1706.71
3148,3431,2016-02-10 09:56:00,309,22,0,331,1541.91,164.78,0,1706.69
3149,3431,2016-03-10 16:01:00,337,15,42,394,1681.63,112.35,341.04,2135.02
3150,3431,2016-04-09 16:53:00,297,27,21,345,1482.03,202.23,170.52,1854.78
3151,3431,2016-05-08 12:46:00,318,10,13,341,1586.82,74.9,105.56,1767.28
3152,3431,2016-06-07 16:36:00,290,19,46,355,1447.1,142.31,373.52,1962.93
3153,3431,2016-07-07 06:00:00,287,36,2,325,1432.13,269.64,16.24,1718.01
3154,3431,2016-08-05 03:20:00,303,14,41,358,1511.97,104.86,332.92,1949.75
3155,3431,2016-09-04 12:45:00,294,32,6,332,1467.06,239.68,48.72,1755.46
3156,3431,2016-10-04 04:55:00,264,28,19,311,1317.36,209.72,154.28,1681.36
3157,3431,2016-11-03 20:44:00,298,29,0,327,1487.02,217.21,0,1704.23
3158,3431,2016-12-03 12:06:00,326,27,22,375,1626.74,202.23,178.64,2007.61
3159,3431,2017-01-01 14:05:00,302,29,18,349,1506.98,217.21,146.16,1870.35
3160,3441,2016-06-25 21:58:00,467,18,0,485,2330.33,134.82,0,2465.15
3161,3441,2016-07-25 22:52:00,501,4,30,535,2499.99,29.96,243.6,2773.55
3162,3441,2016-08-23 08:07:00,510,9,7,526,2544.9,67.41,56.84,2669.15
3163,3441,2016-09-22 03:37:00,515,9,4,528,2569.85,67.41,32.48,2669.74
3164,3441,2016-10-22 22:59:00,509,9,10,528,2539.91,67.41,81.2,2688.52
3165,3441,2016-11-21 22:31:00,481,0,0,481,2400.19,0,0,2400.19
3166,3441,2016-12-20 20:23:00,487,21,5,513,2430.13,157.29,40.6,2628.02
3167,3451,2016-10-14 07:49:00,0,4,6,10,0,29.96,48.72,78.68
3168,3451,2016-11-12 10:23:00,504,8,13,525,2514.96,59.92,105.56,2680.44
3169,3451,2016-12-11 22:27:00,480,0,2069,2549,2395.2,0,16800.28,19195.48
3170,3461,2013-12-26 11:33:00,508,24,13,545,2534.92,179.76,105.56,2820.24
3171,3461,2014-01-25 09:10:00,549,40,4,593,2739.51,299.6,32.48,3071.59
3172,3461,2014-02-24 17:52:00,411,12,31,454,2050.89,89.88,251.72,2392.49
3173,3461,2014-03-26 05:12:00,499,8,16,523,2490.01,59.92,129.92,2679.85
3174,3461,2014-04-25 16:58:00,501,0,23,524,2499.99,0,186.76,2686.75
3175,3461,2014-05-24 11:40:00,512,0,16,528,2554.88,0,129.92,2684.8
3176,3461,2014-06-22 06:21:00,495,40,34,569,2470.05,299.6,276.08,3045.73
3177,3461,2014-07-21 11:25:00,496,0,20,516,2475.04,0,162.4,2637.44
3178,3461,2014-08-20 19:52:00,527,0,38,565,2629.73,0,308.56,2938.29
3179,3461,2014-09-19 00:11:00,506,9,10,525,2524.94,67.41,81.2,2673.55
3180,3461,2014-10-18 21:17:00,481,23,0,504,2400.19,172.27,0,2572.46
3181,3461,2014-11-16 23:09:00,499,3,2,504,2490.01,22.47,16.24,2528.72
3182,3461,2014-12-16 18:46:00,437,0,13,450,2180.63,0,105.56,2286.19
3183,3461,2015-01-14 07:52:00,519,11,17,547,2589.81,82.39,138.04,2810.24
3184,3461,2015-02-13 21:53:00,497,2,0,499,2480.03,14.98,0,2495.01
3185,3461,2015-03-15 15:32:00,471,14,14,499,2350.29,104.86,113.68,2568.83
3186,3461,2015-04-13 08:09:00,491,0,10,501,2450.09,0,81.2,2531.29
3187,3461,2015-05-13 07:57:00,498,23,43,564,2485.02,172.27,349.16,3006.45
3188,3461,2015-06-12 12:37:00,500,13,16,529,2495,97.37,129.92,2722.29
3189,3461,2015-07-11 21:48:00,515,6,3,524,2569.85,44.94,24.36,2639.15
3190,3461,2015-08-10 14:38:00,503,11,0,514,2509.97,82.39,0,2592.36
3191,3461,2015-09-09 04:31:00,498,51,8,557,2485.02,381.99,64.96,2931.97
3192,3461,2015-10-08 16:57:00,495,28,6,529,2470.05,209.72,48.72,2728.49
3193,3461,2015-12-05 10:49:00,500,19,8,527,2495,142.31,64.96,2702.27
3194,3461,2016-01-03 10:00:00,482,0,14,496,2405.18,0,113.68,2518.86
3195,3461,2016-02-01 02:13:00,115,22,13,150,573.85,164.78,105.56,844.19
3196,3461,2016-03-01 07:29:00,536,18,29,583,2674.64,134.82,235.48,3044.94
3197,3461,2016-03-31 04:44:00,497,34,0,531,2480.03,254.66,0,2734.69
3198,3461,2016-04-30 15:29:00,597,0,28,625,2979.03,0,227.36,3206.39
3199,3461,2016-05-30 05:05:00,518,31,47,596,2584.82,232.19,381.64,3198.65
3200,3461,2016-06-29 20:07:00,508,10,6,524,2534.92,74.9,48.72,2658.54
3201,3461,2016-07-28 22:28:00,494,0,12,506,2465.06,0,97.44,2562.5
3202,3461,2016-08-26 13:15:00,474,5,4,483,2365.26,37.45,32.48,2435.19
3203,3461,2016-09-24 08:32:00,717,13,0,730,3577.83,97.37,0,3675.2
3204,3461,2016-10-24 08:26:00,496,16,15,527,2475.04,119.84,121.8,2716.68
3205,3461,2016-11-22 17:28:00,496,4,3,503,2475.04,29.96,24.36,2529.36
3206,3461,2016-12-22 01:36:00,491,1,0,492,2450.09,7.49,0,2457.58
3207,3471,2013-12-29 21:43:00,353,5,13,371,1761.47,37.45,105.56,1904.48
3208,3471,2014-01-27 03:50:00,496,6,19,521,2475.04,44.94,154.28,2674.26
3209,3471,2014-02-25 20:21:00,492,9,0,501,2455.08,67.41,0,2522.49
3210,3471,2014-03-26 21:23:00,524,0,20,544,2614.76,0,162.4,2777.16
3211,3471,2014-04-25 10:43:00,458,12,0,470,2285.42,89.88,0,2375.3
3212,3471,2014-05-24 08:25:00,471,6,35,512,2350.29,44.94,284.2,2679.43
3213,3471,2014-06-22 17:43:00,490,15,0,505,2445.1,112.35,0,2557.45
3214,3471,2014-07-22 13:20:00,487,79,9,575,2430.13,591.71,73.08,3094.92
3215,3471,2014-08-20 09:19:00,481,235,0,716,2400.19,1760.15,0,4160.34
3216,3471,2014-09-18 12:19:00,500,1,230,731,2495,7.49,1867.6,4370.09
3217,3471,2014-10-17 03:52:00,514,15,601,1130,2564.86,112.35,4880.12,7557.33
3218,3471,2014-11-16 21:54:00,497,18,648,1163,2480.03,134.82,5261.76,7876.61
3219,3471,2014-12-15 23:48:00,494,3,16,513,2465.06,22.47,129.92,2617.45
3220,3471,2015-01-13 09:57:00,497,7,71,575,2480.03,52.43,576.52,3108.98
3221,3471,2015-02-12 10:02:00,548,12,2,562,2734.52,89.88,16.24,2840.64
3222,3471,2015-03-15 00:16:00,576,12,4,592,2874.24,89.88,32.48,2996.6
3223,3471,2015-04-12 20:59:00,180,11,26,217,898.2,82.39,211.12,1191.71
3224,3471,2015-05-12 05:07:00,503,4,0,507,2509.97,29.96,0,2539.93
3225,3471,2015-06-10 04:26:00,487,12,7,506,2430.13,89.88,56.84,2576.85
3226,3471,2015-07-09 07:26:00,492,0,32,524,2455.08,0,259.84,2714.92
3227,3471,2015-08-07 20:50:00,510,10,11,531,2544.9,74.9,89.32,2709.12
3228,3471,2015-09-05 03:48:00,479,16,22,517,2390.21,119.84,178.64,2688.69
3229,3471,2015-10-04 04:29:00,504,9,0,513,2514.96,67.41,0,2582.37
3230,3471,2015-11-02 23:27:00,485,12,15,512,2420.15,89.88,121.8,2631.83
3231,3471,2015-12-01 06:57:00,495,0,5,500,2470.05,0,40.6,2510.65
3232,3471,2015-12-30 08:06:00,529,0,0,529,2639.71,0,0,2639.71
3233,3471,2016-01-28 10:55:00,529,6,19,554,2639.71,44.94,154.28,2838.93
3234,3471,2016-02-26 06:29:00,490,24,25,539,2445.1,179.76,203,2827.86
3235,3471,2016-03-26 23:50:00,478,0,2,480,2385.22,0,16.24,2401.46
3236,3471,2016-04-25 15:48:00,432,16,30,478,2155.68,119.84,243.6,2519.12
3237,3471,2016-05-25 21:17:00,494,14,15,523,2465.06,104.86,121.8,2691.72
3238,3471,2016-06-24 12:09:00,443,19,23,485,2210.57,142.31,186.76,2539.64
3239,3471,2016-07-25 00:09:00,505,16,53,574,2519.95,119.84,430.36,3070.15
3240,3471,2016-08-23 01:11:00,550,4,5,559,2744.5,29.96,40.6,2815.06
3241,3471,2016-09-22 04:01:00,496,31,13,540,2475.04,232.19,105.56,2812.79
3242,3471,2016-10-22 22:58:00,541,18,69,628,2699.59,134.82,560.28,3394.69
3243,3471,2016-11-20 03:48:00,499,0,6,505,2490.01,0,48.72,2538.73
3244,3471,2016-12-20 22:29:00,492,6,25,523,2455.08,44.94,203,2703.02
3245,3481,2016-08-01 09:01:00,299,39,58,396,1492.01,292.11,470.96,2255.08
3246,3481,2016-08-30 06:18:00,297,36,30,363,1482.03,269.64,243.6,1995.27
3247,3481,2016-09-28 16:39:00,391,26,1,418,1951.09,194.74,8.12,2153.95
3248,3481,2016-10-27 01:31:00,267,0,34,301,1332.33,0,276.08,1608.41
3249,3481,2016-11-26 03:05:00,323,2,27,352,1611.77,14.98,219.24,1845.99
3250,3481,2016-12-25 23:30:00,340,55,16,411,1696.6,411.95,129.92,2238.47
3251,3491,2013-12-06 23:47:00,461,9,7,477,2300.39,67.41,56.84,2424.64
3252,3491,2014-01-05 13:14:00,507,6,0,513,2529.93,44.94,0,2574.87
3253,3491,2014-02-04 09:07:00,505,48,31,584,2519.95,359.52,251.72,3131.19
3254,3491,2014-03-05 22:41:00,507,15,14,536,2529.93,112.35,113.68,2755.96
3255,3491,2014-04-04 21:04:00,576,2,3,581,2874.24,14.98,24.36,2913.58
3256,3491,2014-05-03 05:33:00,500,73,0,573,2495,546.77,0,3041.77
3257,3491,2014-06-01 16:50:00,510,17,5,532,2544.9,127.33,40.6,2712.83
3258,3491,2014-06-30 08:30:00,505,0,0,505,2519.95,0,0,2519.95
3259,3491,2014-07-30 03:15:00,503,0,19,522,2509.97,0,154.28,2664.25
3260,3491,2014-08-29 22:43:00,1552,0,0,1552,7744.48,0,0,7744.48
3261,3491,2014-09-28 02:45:00,491,21,14,526,2450.09,157.29,113.68,2721.06
3262,3491,2014-10-27 06:54:00,492,7,9,508,2455.08,52.43,73.08,2580.59
3263,3491,2014-11-26 12:37:00,542,0,55,597,2704.58,0,446.6,3151.18
3264,3491,2014-12-25 06:48:00,505,14,9,528,2519.95,104.86,73.08,2697.89
3265,3491,2015-01-23 22:45:00,492,2,6,500,2455.08,14.98,48.72,2518.78
3266,3491,2015-02-22 10:15:00,498,1,82,581,2485.02,7.49,665.84,3158.35
3267,3491,2015-03-23 18:17:00,505,13,12,530,2519.95,97.37,97.44,2714.76
3268,3491,2015-04-21 12:22:00,471,13,11,495,2350.29,97.37,89.32,2536.98
3269,3491,2015-05-21 12:07:00,490,0,21,511,2445.1,0,170.52,2615.62
3270,3491,2015-06-20 18:15:00,497,8,0,505,2480.03,59.92,0,2539.95
3271,3491,2015-07-19 16:16:00,510,61,32,603,2544.9,456.89,259.84,3261.63
3272,3491,2015-08-17 03:23:00,617,27,38,682,3078.83,202.23,308.56,3589.62
3273,3491,2015-09-15 10:09:00,202,223,3,428,1007.98,1670.27,24.36,2702.61
3274,3491,2015-10-15 16:47:00,257,46,0,303,1282.43,344.54,0,1626.97
3275,3491,2015-11-14 20:08:00,498,7,11,516,2485.02,52.43,89.32,2626.77
3276,3491,2015-12-13 00:49:00,1055,14,34,1103,5264.45,104.86,276.08,5645.39
3277,3491,2016-01-12 17:38:00,639,32,0,671,3188.61,239.68,0,3428.29
3278,3491,2016-02-11 17:27:00,527,3,21,551,2629.73,22.47,170.52,2822.72
3279,3491,2016-03-11 03:25:00,497,0,55,552,2480.03,0,446.6,2926.63
3280,3491,2016-04-09 16:13:00,505,5,7,517,2519.95,37.45,56.84,2614.24
3281,3491,2016-05-08 11:45:00,506,0,23,529,2524.94,0,186.76,2711.7
3282,3491,2016-06-06 20:12:00,680,15,6,701,3393.2,112.35,48.72,3554.27
3283,3491,2016-07-06 18:00:00,485,17,0,502,2420.15,127.33,0,2547.48
3284,3491,2016-08-05 08:21:00,1950,0,14,1964,9730.5,0,113.68,9844.18
3285,3491,2016-09-04 17:04:00,803,13,105,921,4006.97,97.37,852.6,4956.94
3286,3491,2016-10-03 19:57:00,494,0,13,507,2465.06,0,105.56,2570.62
3287,3491,2016-11-01 16:21:00,460,30,11,501,2295.4,224.7,89.32,2609.42
3288,3491,2016-12-01 12:10:00,489,6,0,495,2440.11,44.94,0,2485.05
3289,3491,2016-12-31 04:33:00,511,3,0,514,2549.89,22.47,0,2572.36
3290,3501,2016-05-10 20:49:00,119,0,9,128,593.81,0,73.08,666.89
3291,3501,2016-06-08 13:41:00,171,11,16,198,853.29,82.39,129.92,1065.6
3292,3501,2016-07-08 17:55:00,113,58,10,181,563.87,434.42,81.2,1079.49
3293,3501,2016-08-07 15:58:00,142,0,6,148,708.58,0,48.72,757.3
3294,3501,2016-09-06 03:25:00,239,10,0,249,1192.61,74.9,0,1267.51
3295,3501,2016-11-04 23:59:00,121,0,139,260,603.79,0,1128.68,1732.47
3296,3501,2016-12-03 15:18:00,145,8,3,156,723.55,59.92,24.36,807.83
3297,3511,2016-08-14 08:57:00,650,5,6,661,3243.5,37.45,48.72,3329.67
3298,3511,2016-09-13 01:31:00,489,11,21,521,2440.11,82.39,170.52,2693.02
3299,3511,2016-10-13 20:57:00,501,0,22,523,2499.99,0,178.64,2678.63
3300,3511,2016-11-11 02:43:00,512,25,0,537,2554.88,187.25,0,2742.13
3301,3511,2016-12-10 13:15:00,492,2,12,506,2455.08,14.98,97.44,2567.5
3302,3521,2016-12-30 05:37:00,183,12,0,195,913.17,89.88,0,1003.05
3303,3531,2015-06-03 23:42:00,146,150,9,305,728.54,1123.5,73.08,1925.12
3304,3531,2015-07-02 18:34:00,152,21,3,176,758.48,157.29,24.36,940.13
3305,3531,2015-07-31 21:43:00,168,9,69,246,838.32,67.41,560.28,1466.01
3306,3531,2015-08-30 22:00:00,173,12,43,228,863.27,89.88,349.16,1302.31
3307,3531,2015-09-28 04:18:00,139,26,0,165,693.61,194.74,0,888.35
3308,3531,2015-10-28 12:53:00,174,8,3,185,868.26,59.92,24.36,952.54
3309,3531,2015-11-26 19:23:00,902,10,36,948,4500.98,74.9,292.32,4868.2
3310,3531,2015-12-25 06:03:00,166,21,31,218,828.34,157.29,251.72,1237.35
3311,3531,2016-02-22 02:58:00,135,24,0,159,673.65,179.76,0,853.41
3312,3531,2016-03-23 10:05:00,132,0,0,132,658.68,0,0,658.68
3313,3531,2016-04-21 17:38:00,144,0,36,180,718.56,0,292.32,1010.88
